,User-ID,ISBN,Book-Rating
376421,90694,0380978164,0
837443,202462,0425163407,9
111351,25827,0142001821,0
218233,51350,0064400077,0
389222,94007,0847819388,0
800289,194463,0804114609,0
281390,66942,0140042598,0
688027,167611,0671038443,0
789543,190925,0345464982,0
270030,62862,0515127221,0
673038,163760,0340750626,7
841069,203799,0515130966,7
1004910,241305,0060928417,9
459474,110267,0671743546,9
435877,104399,0394800303,10
1094221,262402,0425184226,8
335325,79740,0373263171,5
128635,29855,055328990X,0
199748,44728,006018650X,0
644288,155742,0671675346,0
568679,136371,0806520892,9
314616,75860,0373701500,0
831597,201017,1570820872,10
908049,220623,006017773X,10
397036,95423,0446672211,0
1138502,274004,0771017049,0
660962,160413,3100478258,0
671114,163307,0373243790,0
691650,168245,096933222X,6
837706,202602,0441516629,7
1146101,275922,0060160772,10
523873,127024,0312978367,0
205072,46909,0446606189,8
919971,224340,0425174018,0
1113835,267033,0446602736,0
925637,225087,0965085953,0
1061849,253821,0373240368,0
493767,118333,1556615051,10
102806,23768,156584100X,0
986452,236955,1931628270,0
403586,97598,3293002153,8
123225,28360,0743458621,0
645033,156095,0767903315,10
1055766,252071,044922046X,8
1044474,249894,0877287783,0
518460,125692,0373169752,0
252908,57999,0446608955,0
1022353,245157,0553289586,0
132008,30511,0140073043,0
796607,193327,0441516645,0
469718,112169,0345339681,7
440302,105374,1902852109,0
575002,138393,0671751174,10
941480,227877,0060090383,5
54237,11676,0802116442,6
486909,115778,0670910619,7
615527,148744,0812550323,0
504816,122793,0676974511,0
583422,140565,0971880107,6
316708,76352,0345329333,0
315059,75954,3442356016,0
954826,230710,0671004530,6
255359,59059,055356983x,8
338639,80810,0385486804,7
995714,238864,0330341421,0
896622,216931,037348447X,0
381200,92278,0440225701,0
852008,205980,0312966059,0
484278,115120,0590425005,0
832310,201290,0451176464,0
288590,69056,039512722X,10
687339,167471,0722152221,0
125274,28666,0380817896,0
477814,114368,0373790570,5
129390,30066,0553211587,0
496380,119556,1571743014,5
1096377,263163,0374304696,7
488317,116210,9056720260,0
350110,83684,8873122933,0
206508,47534,3518035703,0
1078215,258084,0805063889,0
40439,10067,0671455508,6
101405,23768,030711886X,0
305485,73196,0440124344,0
722639,174791,0446613592,7
756437,182987,9507313729,0
176574,38273,0153050047,1
1110712,266226,1558214348,0
45572,11676,0060193123,0
929945,225861,0061059935,0
923927,224904,0451196716,5
522648,126736,0061080586,0
1148524,276313,0449906736,5
405429,98297,1853260851,0
587306,141819,0747528896,0
59348,11802,0385506708,9
1062955,254064,156584730X,0
852870,206204,044023722X,0
125609,28795,1885183267,0
878235,212898,0312836074,0
752106,182085,0373711190,0
333871,79186,0843149035,7
35742,8487,0515120863,0
542333,130474,0440150817,0
549698,131837,051511927X,0
364965,87712,059043411X,0
266889,61668,0812514149,0
99496,23107,0770420451,9
355319,85656,0553156055,0
1063286,254201,0671739743,10
350880,84024,0425174654,0
307287,73394,0786015403,0
257814,59770,0060191384,0
707131,171703,0816735425,5
968948,234451,0440911338,5
174373,37905,044661095X,2
445231,106816,0553572997,0
52177,11676,0590978780,0
125494,28735,0140019421,0
1133712,272120,0880385871,5
1140304,274277,3937793003,10
1007405,241992,3442446929,0
315225,76041,2700203080,0
614234,148744,0061030430,0
68239,14232,2710300257,6
104561,23902,0670825379,5
28664,6575,0679432477,0
118554,27140,0761517065,10
206576,47581,0571161383,0
583282,140485,9739505625,7
478738,114414,0393972232,0
602559,145451,084231816X,0
987960,237518,3518014277,5
1118923,268330,9706514643,0
1110529,266226,0762722150,0
347383,82926,0345312015,0
294874,69810,0312979487,0
879373,212898,0394576756,0
1092367,261998,0451207378,5
393586,94985,8430515674,5
944809,228998,0345327209,0
962396,232131,069811406X,0
1085508,259629,1400031346,0
409863,98391,0743436040,10
704073,171118,0330241990,0
978559,235392,0440211263,0
249398,56959,0060521228,10
1049213,250936,0671020943,0
53293,11676,0689826303,3
282982,67487,0060391480,9
413437,98741,0152545611,0
523336,126812,039913414X,4
888866,214244,3791513265,0
245751,56399,0553560735,0
1068059,255078,0345342968,9
786307,190080,0440226430,9
1035155,247429,0672518317,0
443788,106225,0590434381,0
722383,174791,0064401324,0
680618,165759,0425090787,0
697494,170184,075151635X,6
1081704,258769,0747274487,0
806091,196052,044023722X,7
925134,225087,0451401905,0
715408,173415,0345315715,0
338455,80767,0375726403,0
744736,180032,0671578057,0
706987,171604,0517641143,0
317145,76352,0380751453,0
976406,235105,0553268953,0
176494,38248,0736413057,0
448227,107453,0671759361,10
509312,123936,0451170385,6
571725,137414,0345413350,9
367142,88170,0425114511,0
507091,123460,0812505182,5
559518,134968,3499430916,0
754373,182442,0449703754,0
841160,203799,0766766578,0
253313,58168,340466244X,0
777851,188273,0671888587,0
1123373,269566,0449243583,0
323412,76818,0440201926,0
1098525,263740,0140620117,8
575325,138441,0451406575,0
1122744,269566,0345353145,0
649152,157082,2020490668,0
89795,19970,013117424X,7
1036951,247873,0809129396,7
381692,92498,0060007834,8
542801,130474,0590523465,0
278643,65693,972862512X,6
246755,56447,0394332695,0
595098,143415,0312006012,0
123740,28523,0486266877,0
496410,119575,0061020710,0
659460,160032,3492236014,7
243453,56039,226612160X,9
310459,74453,1550023926,9
721557,174497,0375705198,7
872217,211199,0553280341,8
1010915,242409,2277230251,0
861637,208410,0140621164,0
1025819,245827,0877847088,0
1052565,251476,0441006108,6
5483,278418,0373195966,0
994500,238781,0439097037,0
147671,33145,2253059536,9
478011,114368,0425183971,5
905586,219590,0345386108,7
1015484,243213,2264009128,10
745370,180348,0821774263,0
630859,153386,3492227287,9
311035,74689,0385289871,5
188042,41308,0143001027,7
1125501,269799,0064471071,0
637706,153662,1551668041,0
81810,16943,0749309423,0
684338,166596,0515115630,0
389165,93968,044021873X,9
1123249,269566,0446350168,0
1059547,252848,044920510X,0
921081,224360,2253044903,8
581242,140000,0393307050,8
458248,110029,0722536860,0
228525,52834,0062504908,0
1130949,271284,0553288342,0
235639,54828,3933160170,9
506407,123215,0140067477,9
596489,143866,0440236703,9
658779,159858,0345334019,0
509678,123981,0373031335,0
914311,222912,2253007838,0
181646,39572,0312966091,0
49573,11676,0439319471,0
1126751,270266,0060920084,8
530985,128077,3499263432,0
708656,172030,0373482361,0
495082,118923,185424597X,10
973225,234828,0394832868,0
1110087,266226,0451163540,0
14771,2179,0915035170,9
449266,107784,038076654X,0
138858,31391,0380799375,0
315361,76105,0804108447,9
461492,110912,0345360354,0
83908,17665,8807813866,5
682943,166141,0460874004,7
284783,67997,0679451412,0
587122,141794,8871226135,0
548972,131622,0345308980,10
970867,234623,0486280616,0
452573,108352,1886947929,0
212760,49423,0345434471,0
713345,172742,1551859009,0
1082997,259064,0451526341,0
550191,131855,0753505479,5
878436,212898,0345378490,0
28185,6575,0140011722,8
836556,202173,3442099188,0
313094,75498,0060934417,0
219469,51450,0446606138,7
314337,75819,0743486226,10
184598,40604,0312152841,5
830911,200876,0971880107,0
426758,101876,0099428385,0
1126035,269894,0671463144,8
304664,72992,2253038504,0
569413,136473,0553251309,0
762205,184299,1570030642,0
817981,198711,0394535472,0
514350,124833,0064406849,0
843021,204167,0373088132,0
599713,144667,0553579177,8
254435,58629,0374237131,0
1146844,275970,0441516645,0
108348,24933,0312950489,7
6511,278418,0446517410,0
280766,66680,0671825151,0
776332,187812,0684872153,0
228619,52853,0312978383,8
1104058,265115,0142002267,10
1037526,248094,0446603023,9
1061859,253821,0373287267,0
834726,201684,0060084537,7
699436,170499,0330356682,10
23077,5207,067187294X,6
820203,198711,0590223291,0
1021041,244736,0140185216,0
198114,43987,0380730790,0
191119,42323,1569472785,9
455271,109461,0140159401,0
646261,156150,1575664755,8
987678,237433,0380794691,8
1041469,249146,0312924585,0
389437,94159,0030457262,0
498005,120090,0671026682,0
539455,129649,0140258825,0
1027393,245963,0425120430,0
369616,88733,0375724672,0
316301,76350,0192861026,7
124035,28537,3451187930,6
1133619,272080,044990864X,8
1004288,241198,3480205720,9
485588,115490,0060008776,0
836651,202173,3822500593,0
966512,233899,0312243022,0
926293,225232,0140252924,6
816470,198711,0151669988,0
907985,220608,0871401584,0
691238,168216,0451174526,7
932158,226205,0142001740,10
1031061,246597,0517093650,9
837126,202322,0140103805,0
1146727,275970,0385505914,0
1102458,264637,0373151381,0
117511,26679,889006305X,0
154943,35445,1572595906,0
820194,198711,0590213040,0
320217,76483,0806935634,0
513955,124688,0140311181,0
1058718,252820,0060938455,0
202181,45579,0399137408,6
218857,51386,0671707728,0
497018,119671,0684843102,8
1117648,268110,0743230205,0
806484,196077,0375407251,0
448665,107645,8439584881,8
597480,144131,0949206318,0
292696,69697,0373259514,0
148101,33294,0345337026,7
1121162,269114,0804114609,0
840104,203474,1574411586,10
806511,196077,0380603438,0
915033,223087,0380802279,3
228075,52614,0821767453,10
106420,24433,0688079555,0
490039,116712,8882464156,0
820947,198711,0590485830,0
454820,109247,8473864263,6
56327,11676,2070362361,7
209856,48640,0451192001,0
660747,160409,3446201882,0
103112,23871,0670031046,10
228303,52673,8466301402,0
257723,59727,0836211669,0
129484,30072,0671727095,0
795433,192428,0380731851,7
477398,114265,0842329129,5
149349,33818,0385334036,0
812992,197659,0913080047,6
1021208,244736,0679770232,6
541417,130297,0439064864,10
490172,116763,0345391055,0
510572,123981,0671759361,0
420894,100644,0449217795,0
596343,143807,0440127793,0
842309,203968,0451628047,0
36814,8782,157145697X,10
255789,59172,0373224656,0
597660,144194,0590321552,10
21050,4092,0061032425,0
806028,196047,080411868X,0
982822,236283,0373166265,0
797947,193560,0330200623,0
421965,100846,0689808828,0
300962,71712,0316341088,0
133068,30624,0671007068,0
105094,23902,1880985721,7
1129758,271195,0345427025,0
207844,48025,0553287303,8
644867,155939,0525945938,8
679963,165495,0441569595,0
683628,166596,0060176806,0
658803,159858,0380802090,7
714147,172962,037376216X,7
605893,146230,0816729638,0
721384,174375,0449127656,4
179316,38946,1558530908,0
795759,192665,0062515802,0
278897,65817,0441444253,8
1085079,259625,0439436540,0
1124038,269566,081182778X,8
726601,175271,0060186976,6
42307,10819,1555838537,8
859221,207782,0886771935,8
352621,84831,3518100734,0
882236,212898,0825303214,0
850945,205735,0671729403,0
799460,193898,0440217520,0
1127838,270713,0425148297,0
195028,43246,0811837750,0
28497,6575,0446391719,0
740989,179218,8838913978,6
692516,168464,0394800168,0
512074,124298,0151008116,0
558537,134732,0452283973,8
131176,30385,0099433427,6
9452,278838,067188459X,0
1082553,259006,0440944597,7
25269,6104,1558184023,0
407169,98391,0345449266,8
672247,163554,075350233X,10
933383,226545,0373710348,0
625165,151618,0812513819,0
604638,146113,0380773813,0
420609,100578,0192834290,9
749327,181176,0786890169,0
122956,28284,0552148970,0
1141238,274308,0425161242,0
653324,158295,0373264119,0
776002,187757,082122364X,6
341991,81507,0156006391,0
567468,136205,0688122639,10
925990,225199,0415940907,8
535624,129084,0449002985,0
638828,153957,0373196679,7
816162,198711,0060508302,0
300132,71470,0393029239,0
154001,35081,0380002930,6
454190,108950,1558534261,0
101880,23768,0439333385,0
632858,153662,0373056672,0
602230,145451,0425160394,0
373920,89852,0345384369,10
87294,18880,0312875681,7
1083575,259231,1410755568,0
179533,39087,0142001740,9
992774,238557,0804119430,0
891212,215006,0804115761,0
1101500,264321,0843943319,6
181157,39467,8427247648,8
680854,165806,0330415298,9
1016539,243700,0385420161,0
638216,153718,0515126497,0
108925,25131,0060173289,0
233688,54193,0385335881,7
366291,87943,0345392469,0
594685,143253,0816711143,0
147694,33145,2277221236,7
145661,32627,0821748904,0
475054,113815,0060972122,7
887212,213598,1591146720,0
140500,31556,0671813897,0
541875,130474,0064471071,0
1031981,246655,0373121695,0
122247,28204,0345366204,0
102499,23768,0684871432,0
1015727,243294,0671867091,6
1036072,247588,1573221856,9
1027041,245963,0373835086,0
586710,141710,0316168688,0
569535,136491,0425193071,0
1140614,274301,0825302838,0
1078696,258152,0451135776,7
412205,98499,0771099975,0
513051,124487,0449218112,0
1145906,275778,0670865796,7
935210,226752,0316735493,0
353792,85367,0618083596,0
769323,185670,3442428203,0
970184,234623,0380789914,0
611176,147847,067179356X,0
1030580,246507,0312252250,0
1145979,275825,0590485733,8
435690,104311,0743464672,0
96332,21576,1562790293,0
1023832,245534,0747256659,7
517948,125519,0517707918,8
187821,41227,3426001454,0
1143224,274753,3423106883,8
576901,138844,0312280637,0
544899,130847,0373201664,0
1007703,242006,037330112X,10
724536,175003,0425196577,0
306318,73394,0375757597,0
28842,6575,0843133805,5
125662,28824,0590483498,7
413735,98741,0380788764,0
213628,49842,0671003593,0
600213,144910,0486268721,0
716889,173632,3700409141,0
587621,141901,0425176363,0
531996,128408,0515133418,0
788038,190708,0590448188,0
607175,146564,0804108692,0
912189,222204,0812510003,0
226538,52584,0671553925,0
749270,181176,0679777431,0
346583,82831,1551666510,0
450786,107951,3812500949,9
360074,86720,0553582291,8
854282,206534,1931722188,6
704231,171118,0345466780,0
422509,100906,0440218004,8
106142,24283,357012701X,9
12639,1343,0552996009,9
226380,52584,0553569074,0
1062032,253821,0671679805,0
639897,154346,0671787810,10
1136978,273599,0553250531,7
1077541,257700,0684848783,9
233101,53800,380002537X,8
406895,98391,0312877897,9
301829,71900,0440236673,0
855973,206979,0276421205,0
381074,92184,0061032077,0
203485,46389,083177892X,8
725757,175052,0061099325,0
311339,74758,0446359408,10
591617,142585,0888500408,0
613271,148258,0816040575,10
168048,36836,014044355X,0
1105824,265313,0425063119,0
891684,215225,344242366X,3
1136304,273241,2253049891,0
227346,52614,0373245998,0
585475,141444,0375702709,0
439706,105221,0972807705,7
374017,89867,0553569570,0
690749,168106,0380820900,0
301182,71712,0843947934,0
1036955,247873,0930467949,9
591130,142524,0712610847,0
1041743,249305,0425158632,0
503943,122440,0451128370,7
1006987,241901,0446603422,0
815011,198412,0553285343,0
934966,226679,0312982518,5
1100604,264317,0552137030,9
358100,86202,1587260379,0
3495,278064,1853064408,7
608694,147224,0385495536,0
257200,59476,1560763181,0
333690,79186,0446609617,0
132258,30511,0743229045,8
846040,204864,0312890265,0
1078493,258152,0300084730,0
189183,41700,3442541484,6
797312,193499,037383599X,8
441996,105937,0696019795,0
820720,198711,0590453777,0
349915,83671,0312034717,8
58645,11676,9022529770,5
241363,55548,0553257692,0
213273,49653,0583061347,9
1062470,253859,8497597397,9
58358,11676,8495501554,0
115954,26544,0553370057,0
73887,15918,1857231872,0
620425,150124,0670868035,0
354431,85526,0060932139,0
1018450,244171,038549081X,10
1087307,260498,0553582763,0
1108948,266056,0312199953,0
725581,175003,1551665360,0
480202,114581,0743470249,10
859656,207965,0380730138,0
330543,78783,0671021001,0
1006497,241666,0451410009,7
380444,91931,0349108234,0
658768,159858,0312978332,0
63404,12841,8423306348,6
854899,206662,0312152345,7
797332,193499,0380789035,0
924776,225087,0373037406,0
507874,123625,0340336994,0
277908,65322,1931686319,0
176283,38104,207036822X,9
551989,132500,3404123689,5
918598,224105,0553072706,0
502144,121620,0446604763,0
792846,191578,0345326342,5
313748,75595,0345352548,0
1050959,251347,0312252145,0
963713,232611,0916547043,0
754889,182727,0316324183,6
678296,165206,0345350472,0
262667,60337,0323020496,9
891580,215148,0345333853,8
1092304,261998,0140185976,9
653633,158295,0446605409,0
282765,67403,0440236681,0
1012654,242824,0373291272,0
386901,93358,0345391810,8
501135,121170,0393315355,6
720968,174304,0895296942,0
942424,228336,0316610984,0
796151,192914,0312982518,8
640451,154543,0062514822,8
716759,173632,3499500779,0
388590,93636,0836269853,0
561144,135149,0380793660,0
322508,76626,0593047907,8
166623,36606,1891620150,0
182663,39646,0684831708,0
410211,98391,0758206941,10
43774,11601,0374525080,0
889149,214315,0425119920,0
187185,41084,0345331052,0
224394,52465,0156907399,0
451924,108285,0440200563,0
50418,11676,0449211835,0
860978,208254,0151008116,0
611619,147921,0060009241,0
659183,159977,0440131480,9
804506,195694,0380792494,0
289594,69191,014027684x,0
518823,125692,0373764561,0
857674,207349,039914840X,9
1094308,262459,0425098087,0
339273,80954,0374520763/77,0
975483,235105,0385508603,0
409397,98391,0553584162,9
326233,77809,0441007562,8
459771,110373,0385477864,0
408242,98391,0425186326,8
634053,153662,0385503822,0
679617,165319,1401201369,0
121426,27875,0890244251,9
162987,35859,1875137769,0
776883,188010,0060192356,0
867331,209756,0743406184,0
500509,120908,0441805825,0
349627,83637,0451205561,0
762623,184401,082630530X,8
1048641,250764,0590929550,0
225497,52584,0425157687,0
368158,88493,0553278193,0
888586,214138,0743411269,8
146991,32802,0345340833,5
338651,80810,0425131769,0
397284,95516,0060925752,0
773176,187145,0756400856,0
220918,51883,0373076398,10
225563,52584,0440170796,0
313373,75591,0316305995,7
979611,235745,0671021001,8
828821,200585,0140445560,0
1009656,242220,0440236053,0
635085,153662,0451405137,0
651361,157599,0804115664,8
1022553,245257,0451152298,0
833239,201519,1840860014,0
647999,156510,0671002481,0
152757,35050,0060952768,0
388202,93629,0140430725,6
1038075,248289,0671746324,5
297974,70585,0127092909,0
278130,65455,0618174974,10
378823,91352,0967573106,3
498498,120229,840132369X,5
410036,98391,0743477081,8
1134183,272400,1853264822,0
477763,114368,0373510209,10
854543,206567,044661078X,4
729279,175978,0373834640,3
404898,98152,0670865788,0
1114831,267372,8420636940,7
15584,2358,0446603775,8
182463,39646,0446606812,0
182959,39745,3499170523,4
535123,129074,0515126098,8
732735,177091,0679444815,9
345924,82673,0440407451,0
395565,95359,0064471721,0
13719,1903,0060931361,9
306814,73394,0515128600,0
168259,36836,0345352467,0
365979,87776,8497340051,6
1140650,274301,1876590637,0
443769,106225,055356773X,0
660808,160409,3888973473,0
101133,23725,8503005409,10
797131,193458,2711823105,8
123614,28523,0140481877,10
302962,72352,050552208X,0
1078626,258152,0385242735,0
509548,123981,0312965966,0
747683,180917,0449219550,0
935377,226879,0061059773,0
774861,187517,0451409000,0
265199,61107,0786889500,0
221750,51883,0671872931,0
711173,172512,0671758896,0
715715,173415,061819729X,8
527370,127359,0385265700,0
859708,207967,044023719X,0
582290,140161,0732900158,0
861950,208451,0689121466,8
596377,143811,014005183X,3
531930,128365,0786868716,7
865236,209264,031285272X,7
128744,29855,0786861347,0
361763,87141,0553085743,0
772328,187076,9021466937,0
309818,74187,1853264253,10
599297,144555,0152099905,0
49402,11676,0425173615,7
868850,210035,0821770160,0
822004,198711,0746000669,0
474155,113519,068483376X,7
931816,226007,0375806873,0
420716,100578,095352275X,0
377817,91119,0803701500,6
1013705,242824,0821761552,0
369949,88733,0517395754,0
839930,203380,1860463657,0
859360,207825,06710482602,6
986990,237101,3767210010,8
865597,209373,0523413947,0
1112020,266753,0062517864,9
488198,116195,0345443284,5
486144,115495,1862300151,0
772362,187108,0060110945,0
111274,25804,0312269870,8
883437,212965,074340341X,0
238251,55490,1565041755,10
1125939,269890,0446604658,0
755568,182987,015640057X,0
131656,30487,0936085398,0
92848,20859,3453107330,0
559325,134884,0446517984,0
173965,37712,0804732078,0
1085991,259829,0752511823,7
1033042,246671,0553273590,0
941484,227879,0451204530,0
540705,129851,0874779642,8
1113423,266866,0743424425,8
235131,54622,000649708X,7
330348,78783,0552102717,0
534503,129008,1585743658,0
227632,52614,0373765401,10
941454,227861,0425154092,9
58005,11676,8432055913,9
419562,100234,345301166X,7
144944,32440,0552145459,0
792001,191187,0590439294,0
155884,35836,0425136981,1
954693,230708,0446610038,0
649847,157247,0749932554,7
1243,277203,0717284972,8
243049,55927,0553213148,0
449584,107784,0515096385,0
23084,5208,2207249786,0
390558,94347,0684829746,0
944506,228880,0749309709,9
852485,206074,0425193888,0
1031298,246617,0340822961,8
174466,37950,0061059048,8
551628,132375,0553581538,0
228620,52853,0312980140,0
242015,55734,0316284955,0
999598,240088,8481301116,10
748652,181077,0553291947,0
817478,198711,0373122411,0
398866,95932,0048233404,0
1114992,267418,3426618060,8
699058,170387,037312287X,5
563902,135398,0553252704,0
463181,110973,0373104634,0
226129,52584,0515134007,0
875128,211919,0452281881,6
593983,143253,006019491X,0
209520,48494,0765340054,0
226,276848,3442440777,0
822122,198711,0786014539,0
631267,153563,042518224X,0
930523,225986,0140300414,0
760890,184290,0451154673,0
118190,26883,1860495540,4
1143728,274878,8806159132,0
72475,15408,0809239949,9
471114,112855,0345417623,8
117157,26593,1562884069,8
282572,67360,0375926682,6
524539,127190,0743206045,0
671818,163433,0380731851,0
556779,133936,0380789019,8
833197,201492,9723705389,8
323994,76942,0446601241,0
779459,188951,1567502830,0
644196,155650,0553582755,0
129431,30072,0590205161,0
995322,238781,1551667924,0
277144,65145,0380978954,8
663465,161037,0439206472,0
835358,201776,0345402871,10
108930,25131,0060740450,0
1013764,242824,0821774778,0
259109,60114,0140L07649,6
1018336,244139,3612272195,0
951931,230522,0380700247,0
254717,58792,0783893183,0
634608,153662,0441736947,0
225404,52584,0396087477,0
396418,95359,0553569783,0
538060,129358,0843928115,0
63443,12863,0297643347,0
896816,217056,0070522545,9
259761,60244,0312167997,0
793643,191841,0380730847,8
160546,35859,0553578359,0
603682,145676,0812506898,0
1001563,240401,0674002709,5
480490,114659,15588746161,5
647620,156467,0345285670,10
466701,111578,0399141855,10
1134322,272445,1565302095,0
406252,98391,0312244282,8
623732,151104,0446604844,8
261237,60244,0807510092,0
621025,150364,0451202597,0
482831,115002,0515136824,0
336303,80015,0064400557,10
421338,100782,044100069X,9
1121631,269321,0373484798,7
30101,7107,0140250328,0
1040432,248749,0060973897,0
826098,199572,0671035266,0
1091297,261829,037311771X,0
262775,60337,0684864401,0
281068,66797,067164646X,0
584843,141157,0006485162,0
857645,207349,0380772566,0
503110,122114,0739414232,6
356080,85757,0786868716,0
862395,208568,0553142607,0
422380,100906,0375410155,9
320446,76499,0155053272,1
608641,147224,0140275010,9
769577,185771,0060803142,5
101452,23768,0312966091,0
88087,19224,0553580280,0
1027710,245963,0449206246,0
633026,153662,037316355X,9
898711,217375,0345440765,0
1121998,269397,950491036X,0
566664,136071,0515128546,0
309434,74056,0060248122,0
863464,208788,1890159018,7
925008,225087,0440208912,0
500773,121065,0451200799,5
90018,20060,0345413881,8
483006,115003,0345438329,6
473206,113467,0312963009,0
46804,11676,0307115178,6
480082,114544,1564585328,0
274090,63938,0380815591,0
562792,135265,0373195885,0
932165,226205,0312966091,7
180391,39340,0399144714,0
1095810,262998,0709165595,8
804747,195694,0451455150,0
431519,102967,0446609617,0
37149,8890,2070363511,8
934835,226616,0394702549,0
641429,154975,0060987561,0
603580,145641,0806946806,0
267748,62009,0374281971,7
389162,93968,0330320017,8
692200,168387,0733546994,5
741766,179641,2.264.03602.8,0
587457,141871,0821754165,5
87335,18922,0373790899,10
607564,146803,0399146253,7
278362,65584,0553584510,8
932519,226370,0449910261,0
1012256,242824,037302987X,0
1024018,245645,0064400077,0
177298,38464,0671522922,0
710197,172203,0767915054,0
685012,166733,0140345353,0
618148,149690,0843944935,0
616098,148898,0440192927,0
1125639,269835,0553259172,0
23805,5513,840132162X,9
883871,213119,0141006870,8
501303,121251,0136298257,0
913334,222488,3499236680,0
769479,185722,0764551809,0
1077471,257700,0373712103,8
262296,60277,0893756113,0
1149590,276680,0688163173,10
121618,27955,044840172X,0
240466,55492,0812565355,0
1115646,267635,0445407158,8
707786,171959,0671229389,0
66078,13552,0440221471,8
886596,213350,1557041156,0
246728,56447,0380794934,6
196221,43678,0192833685,6
411942,98440,0440445450,9
1070394,255748,0971880107,0
1000622,240144,0964658771,0
224896,52584,0345368754,0
357708,86189,0525186670,0
239663,55492,0451190084,0
141952,31826,0812500792,0
426143,101851,0439139597,10
143672,32195,0373702922,0
449879,107784,0821718428,5
328795,78619,0701160853,7
647995,156510,0451197399,0
220113,51571,0515134635,0
394632,95193,0960270418,0
822975,198711,0895990490,0
129178,29974,0821766783,7
302065,71981,8433920758,0
287651,68943,0679805273,9
13545,1797,0316769487,0
1010218,242299,0743228359,0
132192,30511,0571138012,8
822092,198711,0785309829,0
66615,13582,0671759345,7
801127,194600,0894716905,6
477980,114368,0385510438,0
165593,36606,0440219566,0
958668,231572,034527718X,5
430885,102967,0380423901,0
731027,176770,9770390107900,0
814779,198258,3931476243,10
760259,183995,086683575X,8
425943,101741,0399140832,6
35580,8454,0375826688,0
1039583,248718,0385314043,10
686136,167223,0373263716,0
388886,93770,0099218216,8
260814,60244,0671670646,0
958487,231430,0140018328,6
562752,135265,0373059728,5
704201,171118,0345410475,0
604698,146113,0425106012,0
920728,224349,0679735666,10
856154,206979,0575056436,0
106705,24531,0671682938,0
307555,73394,1551666847,0
398443,95903,0671010050,8
564776,135681,0099428644,0
474967,113752,1566191920,1
962899,232171,0842329277,8
503263,122251,0375507493,5
1033213,246671,0843944412,0
857947,207421,0385314698,0
342293,81560,0708882544,8
561716,135149,0515126772,0
869947,210485,0671656538,0
785799,189876,0380806290,0
805504,195924,3453169743,0
31537,7346,0061043508,8
677958,164968,0446607657,0
414455,98741,0679753338,0
1083029,259064,8521903928,0
1021967,244994,3783102979,0
726839,175329,0316780375,0
5541,278418,0373225806,0
546799,131126,0613068963,8
604220,146025,0971394245,9
656361,159033,0786209631,0
220483,51742,0679429220,0
20488,3856,0670896683,0
913209,222488,3426029553,10
146596,32773,0553213059,9
335891,79942,0316780375,0
827332,200226,0312252617,0
944595,228947,0061020362,0
266604,61619,0897771443,0
567491,136205,0786889527,0
173719,37712,0380615983,0
863580,208828,0446607207,0
560069,135045,0671735276,0
984057,236340,034537536X,0
863332,208741,0330370073,5
952677,230522,0486277860,0
1117895,268179,1581510330,0
207737,48025,0061094234,8
375166,90176,0345339967,9
674336,164027,0140246495,6
692272,168387,1853261726,0
503641,122429,0553372327,0
257365,59595,0786866276,0
310902,74657,1578640458,0
867655,209870,052341787X,0
1062708,253966,325722575X,8
764387,185119,8420790796,9
22080,4430,00625021704,0
829052,200643,0802135196,0
733052,177180,0875425755,0
1032701,246655,0802139256,0
447383,107301,0070212570,0
234749,54453,1551668181,0
707956,171970,0375420673,0
80297,16795,069811373X,0
992337,238545,0553280848,0
579833,139611,0451204530,5
152991,35050,0345423615,0
1123135,269566,0440219078,8
838865,203075,0618129022,0
376593,90764,0809232669,0
803187,195116,0146001648,0
564645,135624,8174762604,0
446574,107021,0671708635,0
819564,198711,0553052047,0
1019465,244375,0877853959,8
796119,192895,9706516158,0
963453,232522,0060133694,9
92666,20855,3407802234,0
973683,234828,0590429043,9
702257,170767,0373117167,6
363603,87555,0385260075,7
397209,95509,006103097X,0
797136,193459,0060540753,0
66628,13582,0785735488,0
404985,98207,0440180201,0
781660,189334,0740718487,0
765846,185233,0451169530,10
559892,135045,044021145X,8
595992,143715,0446523429,0
764885,185233,0140546235,5
468327,112001,0380777274,0
494118,118484,0553569791,0
1047605,250510,1878726021,0
428067,102275,0380896850,0
408140,98391,0399151699,9
300382,71522,0915658046,5
709592,172030,1557732183,0
665829,161882,0765343967,10
374488,89891,8495399369,0
1043427,249862,0132001969,0
710045,172128,0679746048,0
432075,102967,055358264X,0
807829,196146,0192834061,0
199234,44588,014039012X,0
581890,140039,0505524880,5
56568,11676,2290317985,0
1091772,261829,0451205421,9
224206,52377,0679743464,10
25908,6251,0373196490,0
496359,119536,0449005615,0
188883,41646,0393046885,8
369306,88729,0425186458,0
669930,162738,074342896X,0
504332,122714,9783492227575,8
1002284,240543,4888720266,10
47510,11676,0345303784,9
268578,62303,0140180184,8
129137,29974,0425150429,0
11485,746,014036336X,8
137179,31256,0515131105,0
910819,221867,0385316348,0
282529,67354,0451146190,8
331089,78817,0006512135,8
251285,57180,0786868015,9
854976,206695,0060534044,0
593741,143175,1586210998,0
458287,110029,074723518X,0
456680,109899,0446360589,0
117406,26621,1551668599,0
1051589,251422,0140067477,7
971646,234623,078601489X,0
805518,195929,0916761517,9
428599,102361,0060970030,6
1078090,258011,0465086454,0
